photo_path,ocr,category,time_ocr
img_ocr/ocr/2024-12-03/B9258TEV_Masuk_2024-12-03_001133.jpg,B9258TEV,Masuk,2024-12-03 00:11:33
img_ocr/ocr/2024-12-03/B9180FG_Keluar_2024-12-03_001320.jpg,B9180FG,Keluar,2024-12-03 00:13:20
img_ocr/ocr/2024-12-03/B959IQZ_Keluar_2024-12-03_002616.jpg,B959IQZ,Keluar,2024-12-03 00:26:16
img_ocr/ocr/2024-12-03/B938X_Keluar_2024-12-03_013453.jpg,B938X,Keluar,2024-12-03 01:34:53
img_ocr/ocr/2024-12-03/B9438KXV_Keluar_2024-12-03_013942.jpg,B9438KXV,Keluar,2024-12-03 01:39:42
img_ocr/ocr/2024-12-03/B9248UYT_Keluar_2024-12-03_014600.jpg,B9248UYT,Keluar,2024-12-03 01:46:00
img_ocr/ocr/2024-12-03/B263UYT_Keluar_2024-12-03_020507.jpg,B263UYT,Keluar,2024-12-03 02:05:07
img_ocr/ocr/2024-12-03/B511BXR_Masuk_2024-12-03_021821.jpg,B511BXR,Masuk,2024-12-03 02:18:21
img_ocr/ocr/2024-12-03/B247UYT_Keluar_2024-12-03_025356.jpg,B247UYT,Keluar,2024-12-03 02:53:56
img_ocr/ocr/2024-12-03/B9504KDC_Keluar_2024-12-03_041908.jpg,B9504KDC,Keluar,2024-12-03 04:19:08
img_ocr/ocr/2024-12-03/B378WK_Keluar_2024-12-03_042656.jpg,B378WK,Keluar,2024-12-03 04:26:56
img_ocr/ocr/2024-12-03/B378WK_Keluar_2024-12-03_042933.jpg,B378WK,Keluar,2024-12-03 04:29:33
img_ocr/ocr/2024-12-03/B9701KCE_Keluar_2024-12-03_043823.jpg,B9701KCE,Keluar,2024-12-03 04:38:23
img_ocr/ocr/2024-12-03/B702KCE_Keluar_2024-12-03_045038.jpg,B702KCE,Keluar,2024-12-03 04:50:38
img_ocr/ocr/2024-12-03/B394OF_Masuk_2024-12-03_050348.jpg,B394OF,Masuk,2024-12-03 05:03:48
img_ocr/ocr/2024-12-03/B9885JH_Keluar_2024-12-03_050614.jpg,B9885JH,Keluar,2024-12-03 05:06:14
img_ocr/ocr/2024-12-03/B9257TEU_Keluar_2024-12-03_051000.jpg,B9257TEU,Keluar,2024-12-03 05:10:00
