photo_path,ocr,category,time_ocr
img_ocr/ocr/2024-12-05/B9110TCD_Masuk_2024-12-05_005953.jpg,B9110TCD,Masuk,2024-12-05 00:59:53
img_ocr/ocr/2024-12-05/B195KEU_Keluar_2024-12-05_012517.jpg,B195KEU,Keluar,2024-12-05 01:25:17
img_ocr/ocr/2024-12-05/B9511BXR_Masuk_2024-12-05_013226.jpg,B9511BXR,Masuk,2024-12-05 01:32:26
img_ocr/ocr/2024-12-05/B267UYT_Keluar_2024-12-05_013556.jpg,B267UYT,Keluar,2024-12-05 01:35:56
img_ocr/ocr/2024-12-05/B744FE_Keluar_2024-12-05_014035.jpg,B744FE,Keluar,2024-12-05 01:40:35
img_ocr/ocr/2024-12-05/B9885JH_Keluar_2024-12-05_015622.jpg,B9885JH,Keluar,2024-12-05 01:56:22
img_ocr/ocr/2024-12-05/B416FG_Keluar_2024-12-05_020057.jpg,B416FG,Keluar,2024-12-05 02:00:57
img_ocr/ocr/2024-12-05/B9504KDC_Keluar_2024-12-05_033725.jpg,B9504KDC,Keluar,2024-12-05 03:37:25
img_ocr/ocr/2024-12-05/B9635KCA_Keluar_2024-12-05_042242.jpg,B9635KCA,Keluar,2024-12-05 04:22:42
img_ocr/ocr/2024-12-05/B9443KCA_Keluar_2024-12-05_042748.jpg,B9443KCA,Keluar,2024-12-05 04:27:48
img_ocr/ocr/2024-12-05/B9701KCE_Keluar_2024-12-05_043001.jpg,B9701KCE,Keluar,2024-12-05 04:30:01
img_ocr/ocr/2024-12-05/AB722ZG_Keluar_2024-12-05_043737.jpg,AB722ZG,Keluar,2024-12-05 04:37:37
img_ocr/ocr/2024-12-05/AB722ZG_Masuk_2024-12-05_043812.jpg,AB722ZG,Masuk,2024-12-05 04:38:12
img_ocr/ocr/2024-12-05/B9511BXR_Keluar_2024-12-05_045454.jpg,B9511BXR,Keluar,2024-12-05 04:54:54
img_ocr/ocr/2024-12-05/AB354WX_Masuk_2024-12-05_050325.jpg,AB354WX,Masuk,2024-12-05 05:03:25
img_ocr/ocr/2024-12-05/B2924KZX_Keluar_2024-12-05_050916.jpg,B2924KZX,Keluar,2024-12-05 05:09:16
img_ocr/ocr/2024-12-05/R9445KCA_Keluar_2024-12-05_053503.jpg,R9445KCA,Keluar,2024-12-05 05:35:03
img_ocr/ocr/2024-12-05/B9445KCA_Keluar_2024-12-05_053527.jpg,B9445KCA,Keluar,2024-12-05 05:35:27
img_ocr/ocr/2024-12-05/B9403KCA_Keluar_2024-12-05_053616.jpg,B9403KCA,Keluar,2024-12-05 05:36:16
img_ocr/ocr/2024-12-05/B9702KCE_Keluar_2024-12-05_053806.jpg,B9702KCE,Keluar,2024-12-05 05:38:06
img_ocr/ocr/2024-12-05/B9400KCA_Keluar_2024-12-05_053918.jpg,B9400KCA,Keluar,2024-12-05 05:39:18
img_ocr/ocr/2024-12-05/B9457KCB_Keluar_2024-12-05_054017.jpg,B9457KCB,Keluar,2024-12-05 05:40:17
img_ocr/ocr/2024-12-05/B9600KDC_Keluar_2024-12-05_054208.jpg,B9600KDC,Keluar,2024-12-05 05:42:08
img_ocr/ocr/2024-12-05/B457KCB_Keluar_2024-12-05_054357.jpg,B457KCB,Keluar,2024-12-05 05:43:57
img_ocr/ocr/2024-12-05/B9457KCB_Keluar_2024-12-05_054420.jpg,B9457KCB,Keluar,2024-12-05 05:44:20
img_ocr/ocr/2024-12-05/B993KDC_Keluar_2024-12-05_054741.jpg,B993KDC,Keluar,2024-12-05 05:47:41
img_ocr/ocr/2024-12-05/B232IW_Keluar_2024-12-05_055112.jpg,B232IW,Keluar,2024-12-05 05:51:12
img_ocr/ocr/2024-12-05/B9264KCF_Keluar_2024-12-05_055409.jpg,B9264KCF,Keluar,2024-12-05 05:54:09
img_ocr/ocr/2024-12-05/B9053KCF_Keluar_2024-12-05_060013.jpg,B9053KCF,Keluar,2024-12-05 06:00:13
img_ocr/ocr/2024-12-05/B9695KCE_Keluar_2024-12-05_060059.jpg,B9695KCE,Keluar,2024-12-05 06:00:59
img_ocr/ocr/2024-12-05/B9054KCF_Keluar_2024-12-05_060155.jpg,B9054KCF,Keluar,2024-12-05 06:01:55
img_ocr/ocr/2024-12-05/B9487KDC_Keluar_2024-12-05_060717.jpg,B9487KDC,Keluar,2024-12-05 06:07:17
img_ocr/ocr/2024-12-05/D9697KCE_Keluar_2024-12-05_061021.jpg,D9697KCE,Keluar,2024-12-05 06:10:21
img_ocr/ocr/2024-12-05/B9636KCA_Keluar_2024-12-05_061330.jpg,B9636KCA,Keluar,2024-12-05 06:13:30
img_ocr/ocr/2024-12-05/B12ONY_Keluar_2024-12-05_062134.jpg,B12ONY,Keluar,2024-12-05 06:21:34
img_ocr/ocr/2024-12-05/B9427YN_Masuk_2024-12-05_063200.jpg,B9427YN,Masuk,2024-12-05 06:32:00
img_ocr/ocr/2024-12-05/B9501KDC_Keluar_2024-12-05_073226.jpg,B9501KDC,Keluar,2024-12-05 07:32:26
img_ocr/ocr/2024-12-05/A9664EX_Masuk_2024-12-05_073304.jpg,A9664EX,Masuk,2024-12-05 07:33:04
