photo_path,ocr,category,time_ocr
img_ocr/ocr/2024-12-09/B9061SQA_Masuk_2024-12-09_011903.jpg,B9061SQA,Masuk,2024-12-09 01:19:03
img_ocr/ocr/2024-12-09/B629TEV_Masuk_2024-12-09_034434.jpg,B629TEV,Masuk,2024-12-09 03:44:34
img_ocr/ocr/2024-12-09/A9665EX_Masuk_2024-12-09_043657.jpg,A9665EX,Masuk,2024-12-09 04:36:57
img_ocr/ocr/2024-12-09/AB349FB_Masuk_2024-12-09_044645.jpg,AB349FB,Masuk,2024-12-09 04:46:45
img_ocr/ocr/2024-12-09/B9635KCA_Keluar_2024-12-09_044734.jpg,B9635KCA,Keluar,2024-12-09 04:47:34
img_ocr/ocr/2024-12-09/B900KCA_Keluar_2024-12-09_052905.jpg,B900KCA,Keluar,2024-12-09 05:29:05
img_ocr/ocr/2024-12-09/B9264KCF_Keluar_2024-12-09_053218.jpg,B9264KCF,Keluar,2024-12-09 05:32:18
img_ocr/ocr/2024-12-09/B492KDC_Keluar_2024-12-09_053933.jpg,B492KDC,Keluar,2024-12-09 05:39:33
img_ocr/ocr/2024-12-09/B9457KCB_Keluar_2024-12-09_054913.jpg,B9457KCB,Keluar,2024-12-09 05:49:13
img_ocr/ocr/2024-12-09/BB322AMD_Masuk_2024-12-09_060201.jpg,BB322AMD,Masuk,2024-12-09 06:02:01
img_ocr/ocr/2024-12-09/B9504KDC_Keluar_2024-12-09_062031.jpg,B9504KDC,Keluar,2024-12-09 06:20:31
img_ocr/ocr/2024-12-09/B12ONY_Keluar_2024-12-09_063012.jpg,B12ONY,Keluar,2024-12-09 06:30:12
img_ocr/ocr/2024-12-09/B9438KXV_Masuk_2024-12-09_064456.jpg,B9438KXV,Masuk,2024-12-09 06:44:56
img_ocr/ocr/2024-12-09/B600KDC_Keluar_2024-12-09_064948.jpg,B600KDC,Keluar,2024-12-09 06:49:48
img_ocr/ocr/2024-12-09/B600KDC_Keluar_2024-12-09_065026.jpg,B600KDC,Keluar,2024-12-09 06:50:26
img_ocr/ocr/2024-12-09/P9054KCF_Keluar_2024-12-09_065925.jpg,P9054KCF,Keluar,2024-12-09 06:59:25
img_ocr/ocr/2024-12-09/B9438OY_Keluar_2024-12-09_072727.jpg,B9438OY,Keluar,2024-12-09 07:27:27
img_ocr/ocr/2024-12-09/B9849FAP_Masuk_2024-12-09_072826.jpg,B9849FAP,Masuk,2024-12-09 07:28:26
img_ocr/ocr/2024-12-09/B9702KCE_Keluar_2024-12-09_073207.jpg,B9702KCE,Keluar,2024-12-09 07:32:07
img_ocr/ocr/2024-12-09/B9933KDC_Keluar_2024-12-09_074109.jpg,B9933KDC,Keluar,2024-12-09 07:41:09
img_ocr/ocr/2024-12-09/B9485UFU_Masuk_2024-12-09_074746.jpg,B9485UFU,Masuk,2024-12-09 07:47:46
img_ocr/ocr/2024-12-09/B9443KCA_Keluar_2024-12-09_074852.jpg,B9443KCA,Keluar,2024-12-09 07:48:52
