photo_path,ocr,category,time_ocr
img_ocr/ocr/2024-12-13/B9706FRV_Keluar_2024-12-13_004453.jpg,B9706FRV,Keluar,2024-12-13 00:44:53
img_ocr/ocr/2024-12-13/B9359BEK_Masuk_2024-12-13_024937.jpg,B9359BEK,Masuk,2024-12-13 02:49:37
img_ocr/ocr/2024-12-13/B9636KCA_Keluar_2024-12-13_034315.jpg,B9636KCA,Keluar,2024-12-13 03:43:15
img_ocr/ocr/2024-12-13/B9443KCA_Keluar_2024-12-13_034516.jpg,B9443KCA,Keluar,2024-12-13 03:45:16
img_ocr/ocr/2024-12-13/B9438KXV_Keluar_2024-12-13_041206.jpg,B9438KXV,Keluar,2024-12-13 04:12:06
img_ocr/ocr/2024-12-13/B9885JH_Keluar_2024-12-13_042525.jpg,B9885JH,Keluar,2024-12-13 04:25:25
img_ocr/ocr/2024-12-13/B112SYW_Keluar_2024-12-13_043522.jpg,B112SYW,Keluar,2024-12-13 04:35:22
img_ocr/ocr/2024-12-13/B112SYW_Keluar_2024-12-13_043639.jpg,B112SYW,Keluar,2024-12-13 04:36:39
img_ocr/ocr/2024-12-13/B697KCE_Keluar_2024-12-13_045033.jpg,B697KCE,Keluar,2024-12-13 04:50:33
img_ocr/ocr/2024-12-13/B318SYK_Masuk_2024-12-13_045550.jpg,B318SYK,Masuk,2024-12-13 04:55:50
img_ocr/ocr/2024-12-13/B9320UIY_Masuk_2024-12-13_045639.jpg,B9320UIY,Masuk,2024-12-13 04:56:39
img_ocr/ocr/2024-12-13/B9993KCB_Masuk_2024-12-13_051959.jpg,B9993KCB,Masuk,2024-12-13 05:19:59
img_ocr/ocr/2024-12-13/B9457KCB_Keluar_2024-12-13_052556.jpg,B9457KCB,Keluar,2024-12-13 05:25:56
img_ocr/ocr/2024-12-13/B9403KCA_Keluar_2024-12-13_052638.jpg,B9403KCA,Keluar,2024-12-13 05:26:38
img_ocr/ocr/2024-12-13/B912ONY_Keluar_2024-12-13_053442.jpg,B912ONY,Keluar,2024-12-13 05:34:42
img_ocr/ocr/2024-12-13/B9896YD_Keluar_2024-12-13_054407.jpg,B9896YD,Keluar,2024-12-13 05:44:07
img_ocr/ocr/2024-12-13/B9257TEU_Masuk_2024-12-13_054531.jpg,B9257TEU,Masuk,2024-12-13 05:45:31
img_ocr/ocr/2024-12-13/B9918TXT_Masuk_2024-12-13_060422.jpg,B9918TXT,Masuk,2024-12-13 06:04:22
img_ocr/ocr/2024-12-13/B65IJN_Masuk_2024-12-13_062404.jpg,B65IJN,Masuk,2024-12-13 06:24:04
img_ocr/ocr/2024-12-13/B9762YC_Masuk_2024-12-13_062654.jpg,B9762YC,Masuk,2024-12-13 06:26:54
img_ocr/ocr/2024-12-13/B300KBI_Keluar_2024-12-13_063459.jpg,B300KBI,Keluar,2024-12-13 06:34:59
img_ocr/ocr/2024-12-13/D9159YB_Masuk_2024-12-13_064110.jpg,D9159YB,Masuk,2024-12-13 06:41:10
img_ocr/ocr/2024-12-13/B1261KVK_Masuk_2024-12-13_064231.jpg,B1261KVK,Masuk,2024-12-13 06:42:31
img_ocr/ocr/2024-12-13/B9265KCF_Keluar_2024-12-13_064251.jpg,B9265KCF,Keluar,2024-12-13 06:42:51
img_ocr/ocr/2024-12-13/B9702KCE_Keluar_2024-12-13_064457.jpg,B9702KCE,Keluar,2024-12-13 06:44:57
img_ocr/ocr/2024-12-13/B9264KCF_Keluar_2024-12-13_065611.jpg,B9264KCF,Keluar,2024-12-13 06:56:11
img_ocr/ocr/2024-12-13/B987KDC_Keluar_2024-12-13_065839.jpg,B987KDC,Keluar,2024-12-13 06:58:39
img_ocr/ocr/2024-12-13/B9936TYZ_Masuk_2024-12-13_070140.jpg,B9936TYZ,Masuk,2024-12-13 07:01:40
