photo_path,ocr,category,time_ocr
img_ocr/ocr/2024-12-10/F9417FG_Keluar_2024-12-10_001956.jpg,F9417FG,Keluar,2024-12-10 00:19:56
img_ocr/ocr/2024-12-10/B9645BY_Keluar_2024-12-10_011405.jpg,B9645BY,Keluar,2024-12-10 01:14:05
img_ocr/ocr/2024-12-10/F9374EG_Keluar_2024-12-10_013012.jpg,F9374EG,Keluar,2024-12-10 01:30:12
img_ocr/ocr/2024-12-10/B9054KCF_Keluar_2024-12-10_051310.jpg,B9054KCF,Keluar,2024-12-10 05:13:10
img_ocr/ocr/2024-12-10/B443KCA_Keluar_2024-12-10_051352.jpg,B443KCA,Keluar,2024-12-10 05:13:52
img_ocr/ocr/2024-12-10/B956UT_Keluar_2024-12-10_051700.jpg,B956UT,Keluar,2024-12-10 05:17:00
img_ocr/ocr/2024-12-10/B9457KCB_Keluar_2024-12-10_051930.jpg,B9457KCB,Keluar,2024-12-10 05:19:30
img_ocr/ocr/2024-12-10/B992KDC_Keluar_2024-12-10_052019.jpg,B992KDC,Keluar,2024-12-10 05:20:19
img_ocr/ocr/2024-12-10/B9265KCF_Keluar_2024-12-10_054257.jpg,B9265KCF,Keluar,2024-12-10 05:42:57
img_ocr/ocr/2024-12-10/B9702KCE_Keluar_2024-12-10_054638.jpg,B9702KCE,Keluar,2024-12-10 05:46:38
img_ocr/ocr/2024-12-10/B702KCE_Keluar_2024-12-10_054727.jpg,B702KCE,Keluar,2024-12-10 05:47:27
img_ocr/ocr/2024-12-10/B9600KDC_Keluar_2024-12-10_054806.jpg,B9600KDC,Keluar,2024-12-10 05:48:06
img_ocr/ocr/2024-12-10/P912ONY_Keluar_2024-12-10_055105.jpg,P912ONY,Keluar,2024-12-10 05:51:05
img_ocr/ocr/2024-12-10/B912ONY_Keluar_2024-12-10_055133.jpg,B912ONY,Keluar,2024-12-10 05:51:33
img_ocr/ocr/2024-12-10/B9438OY_Keluar_2024-12-10_055547.jpg,B9438OY,Keluar,2024-12-10 05:55:47
img_ocr/ocr/2024-12-10/BB9264KCF_Keluar_2024-12-10_061220.jpg,BB9264KCF,Keluar,2024-12-10 06:12:20
img_ocr/ocr/2024-12-10/R9264KCF_Keluar_2024-12-10_061305.jpg,R9264KCF,Keluar,2024-12-10 06:13:05
img_ocr/ocr/2024-12-10/B9635KCA_Keluar_2024-12-10_062515.jpg,B9635KCA,Keluar,2024-12-10 06:25:15
img_ocr/ocr/2024-12-10/B9596KDC_Keluar_2024-12-10_064833.jpg,B9596KDC,Keluar,2024-12-10 06:48:33
img_ocr/ocr/2024-12-10/B9053KCF_Keluar_2024-12-10_074252.jpg,B9053KCF,Keluar,2024-12-10 07:42:52
img_ocr/ocr/2024-12-10/B9701KCE_Keluar_2024-12-10_074537.jpg,B9701KCE,Keluar,2024-12-10 07:45:37
img_ocr/ocr/2024-12-10/B267IYT_Masuk_2024-12-10_074658.jpg,B267IYT,Masuk,2024-12-10 07:46:58
img_ocr/ocr/2024-12-10/B695KCE_Keluar_2024-12-10_074901.jpg,B695KCE,Keluar,2024-12-10 07:49:01
img_ocr/ocr/2024-12-10/B9245UW_Keluar_2024-12-10_075724.jpg,B9245UW,Keluar,2024-12-10 07:57:24
img_ocr/ocr/2024-12-10/B496UFV_Masuk_2024-12-10_075801.jpg,B496UFV,Masuk,2024-12-10 07:58:01
img_ocr/ocr/2024-12-10/B636KCA_Keluar_2024-12-10_080259.jpg,B636KCA,Keluar,2024-12-10 08:02:59
img_ocr/ocr/2024-12-10/B9501XDC_Keluar_2024-12-10_080407.jpg,B9501XDC,Keluar,2024-12-10 08:04:07
img_ocr/ocr/2024-12-10/B9487KDC_Keluar_2024-12-10_080954.jpg,B9487KDC,Keluar,2024-12-10 08:09:54
img_ocr/ocr/2024-12-10/BB49FAP_Masuk_2024-12-10_081124.jpg,BB49FAP,Masuk,2024-12-10 08:11:24
img_ocr/ocr/2024-12-10/B9403KCA_Keluar_2024-12-10_081310.jpg,B9403KCA,Keluar,2024-12-10 08:13:10
img_ocr/ocr/2024-12-10/B9232IW_Keluar_2024-12-10_081712.jpg,B9232IW,Keluar,2024-12-10 08:17:12
img_ocr/ocr/2024-12-10/B9504KDC_Keluar_2024-12-10_081952.jpg,B9504KDC,Keluar,2024-12-10 08:19:52
img_ocr/ocr/2024-12-10/B9338TAJ_Masuk_2024-12-10_082039.jpg,B9338TAJ,Masuk,2024-12-10 08:20:39
img_ocr/ocr/2024-12-10/B9541KDD_Masuk_2024-12-10_082412.jpg,B9541KDD,Masuk,2024-12-10 08:24:12
img_ocr/ocr/2024-12-10/B261UYT_Masuk_2024-12-10_082658.jpg,B261UYT,Masuk,2024-12-10 08:26:58
img_ocr/ocr/2024-12-10/B9896YD_Keluar_2024-12-10_083126.jpg,B9896YD,Keluar,2024-12-10 08:31:26
img_ocr/ocr/2024-12-10/I8871HI_Masuk_2024-12-10_083407.jpg,I8871HI,Masuk,2024-12-10 08:34:07
img_ocr/ocr/2024-12-10/BB45SOF_Masuk_2024-12-10_090052.jpg,BB45SOF,Masuk,2024-12-10 09:00:52
img_ocr/ocr/2024-12-10/B9839UQA_Masuk_2024-12-10_090208.jpg,B9839UQA,Masuk,2024-12-10 09:02:08
img_ocr/ocr/2024-12-10/B9338TAJ_Keluar_2024-12-10_090308.jpg,B9338TAJ,Keluar,2024-12-10 09:03:08
img_ocr/ocr/2024-12-10/B9105IW_Masuk_2024-12-10_090821.jpg,B9105IW,Masuk,2024-12-10 09:08:21
img_ocr/ocr/2024-12-10/B9112BYW_Keluar_2024-12-10_091458.jpg,B9112BYW,Keluar,2024-12-10 09:14:58
img_ocr/ocr/2024-12-10/BB49FAP_Keluar_2024-12-10_091903.jpg,BB49FAP,Keluar,2024-12-10 09:19:03
img_ocr/ocr/2024-12-10/B9965KCA_Keluar_2024-12-10_091951.jpg,B9965KCA,Keluar,2024-12-10 09:19:51
img_ocr/ocr/2024-12-10/B9159KCG_Keluar_2024-12-10_092141.jpg,B9159KCG,Keluar,2024-12-10 09:21:41
img_ocr/ocr/2024-12-10/B1667KMM_Keluar_2024-12-10_092635.jpg,B1667KMM,Keluar,2024-12-10 09:26:35
img_ocr/ocr/2024-12-10/B9778TEZ_Masuk_2024-12-10_092719.jpg,B9778TEZ,Masuk,2024-12-10 09:27:19
img_ocr/ocr/2024-12-10/B727KQB_Masuk_2024-12-10_093038.jpg,B727KQB,Masuk,2024-12-10 09:30:38
img_ocr/ocr/2024-12-10/B9839UQA_Keluar_2024-12-10_093258.jpg,B9839UQA,Keluar,2024-12-10 09:32:58
img_ocr/ocr/2024-12-10/B274ZU_Masuk_2024-12-10_093331.jpg,B274ZU,Masuk,2024-12-10 09:33:31
img_ocr/ocr/2024-12-10/B274ZU_Masuk_2024-12-10_093403.jpg,B274ZU,Masuk,2024-12-10 09:34:03
img_ocr/ocr/2024-12-10/B900KCA_Keluar_2024-12-10_093850.jpg,B900KCA,Keluar,2024-12-10 09:38:50
img_ocr/ocr/2024-12-10/B9105IW_Keluar_2024-12-10_094103.jpg,B9105IW,Keluar,2024-12-10 09:41:03
img_ocr/ocr/2024-12-10/B274ZU_Keluar_2024-12-10_094255.jpg,B274ZU,Keluar,2024-12-10 09:42:55
img_ocr/ocr/2024-12-10/B243UYT_Masuk_2024-12-10_094944.jpg,B243UYT,Masuk,2024-12-10 09:49:44
img_ocr/ocr/2024-12-10/B9344KCE_Keluar_2024-12-10_095017.jpg,B9344KCE,Keluar,2024-12-10 09:50:17
