photo_path,ocr,category,time_ocr
img_ocr/ocr/2024-12-11/F9374FG_Masuk_2024-12-11_013952.jpg,F9374FG,Masuk,2024-12-11 01:39:52
img_ocr/ocr/2024-12-11/B9546UEL_Masuk_2024-12-11_014712.jpg,B9546UEL,Masuk,2024-12-11 01:47:12
img_ocr/ocr/2024-12-11/B959IQZ_Keluar_2024-12-11_021226.jpg,B959IQZ,Keluar,2024-12-11 02:12:26
img_ocr/ocr/2024-12-11/S7653UN_Masuk_2024-12-11_031427.jpg,S7653UN,Masuk,2024-12-11 03:14:27
img_ocr/ocr/2024-12-11/D9249UYT_Keluar_2024-12-11_033833.jpg,D9249UYT,Keluar,2024-12-11 03:38:33
img_ocr/ocr/2024-12-11/B9885JH_Keluar_2024-12-11_044653.jpg,B9885JH,Keluar,2024-12-11 04:46:53
img_ocr/ocr/2024-12-11/B9636KCA_Keluar_2024-12-11_045027.jpg,B9636KCA,Keluar,2024-12-11 04:50:27
img_ocr/ocr/2024-12-11/B9635KCA_Keluar_2024-12-11_045658.jpg,B9635KCA,Keluar,2024-12-11 04:56:58
img_ocr/ocr/2024-12-11/B9701KCE_Keluar_2024-12-11_050100.jpg,B9701KCE,Keluar,2024-12-11 05:01:00
img_ocr/ocr/2024-12-11/B9400KCA_Keluar_2024-12-11_050935.jpg,B9400KCA,Keluar,2024-12-11 05:09:35
img_ocr/ocr/2024-12-11/B9300KBI_Keluar_2024-12-11_051310.jpg,B9300KBI,Keluar,2024-12-11 05:13:10
img_ocr/ocr/2024-12-11/B9596KDC_Keluar_2024-12-11_053132.jpg,B9596KDC,Keluar,2024-12-11 05:31:32
img_ocr/ocr/2024-12-11/B264KCF_Keluar_2024-12-11_053212.jpg,B264KCF,Keluar,2024-12-11 05:32:12
img_ocr/ocr/2024-12-11/B9457KCB_Keluar_2024-12-11_054530.jpg,B9457KCB,Keluar,2024-12-11 05:45:30
img_ocr/ocr/2024-12-11/B9697KCE_Keluar_2024-12-11_060411.jpg,B9697KCE,Keluar,2024-12-11 06:04:11
img_ocr/ocr/2024-12-11/F9374FG_Keluar_2024-12-11_061125.jpg,F9374FG,Keluar,2024-12-11 06:11:25
img_ocr/ocr/2024-12-11/B896YD_Keluar_2024-12-11_061807.jpg,B896YD,Keluar,2024-12-11 06:18:07
img_ocr/ocr/2024-12-11/B511BXR_Keluar_2024-12-11_064636.jpg,B511BXR,Keluar,2024-12-11 06:46:36
img_ocr/ocr/2024-12-11/B9492KDC_Keluar_2024-12-11_070716.jpg,B9492KDC,Keluar,2024-12-11 07:07:16
img_ocr/ocr/2024-12-11/B9501KDC_Keluar_2024-12-11_071555.jpg,B9501KDC,Keluar,2024-12-11 07:15:55
img_ocr/ocr/2024-12-11/B9087TEY_Masuk_2024-12-11_074859.jpg,B9087TEY,Masuk,2024-12-11 07:48:59
img_ocr/ocr/2024-12-11/B9849FAP_Masuk_2024-12-11_080453.jpg,B9849FAP,Masuk,2024-12-11 08:04:53
img_ocr/ocr/2024-12-11/B9403KCA_Keluar_2024-12-11_080614.jpg,B9403KCA,Keluar,2024-12-11 08:06:14
img_ocr/ocr/2024-12-11/B241UYT_Keluar_2024-12-11_082435.jpg,B241UYT,Keluar,2024-12-11 08:24:35
img_ocr/ocr/2024-12-11/B1667KMM_Keluar_2024-12-11_083030.jpg,B1667KMM,Keluar,2024-12-11 08:30:30
img_ocr/ocr/2024-12-11/B912ONY_Keluar_2024-12-11_083513.jpg,B912ONY,Keluar,2024-12-11 08:35:13
img_ocr/ocr/2024-12-11/B9504KDC_Keluar_2024-12-11_085305.jpg,B9504KDC,Keluar,2024-12-11 08:53:05
img_ocr/ocr/2024-12-11/B918OFG_Keluar_2024-12-11_085841.jpg,B918OFG,Keluar,2024-12-11 08:58:41
img_ocr/ocr/2024-12-11/B9186KCB_Keluar_2024-12-11_090123.jpg,B9186KCB,Keluar,2024-12-11 09:01:23
img_ocr/ocr/2024-12-11/B9346KOQ_Masuk_2024-12-11_090548.jpg,B9346KOQ,Masuk,2024-12-11 09:05:48
img_ocr/ocr/2024-12-11/B9159KCG_Keluar_2024-12-11_090729.jpg,B9159KCG,Keluar,2024-12-11 09:07:29
img_ocr/ocr/2024-12-11/B9066BYW_Keluar_2024-12-11_090810.jpg,B9066BYW,Keluar,2024-12-11 09:08:10
img_ocr/ocr/2024-12-11/B965KCA_Keluar_2024-12-11_091614.jpg,B965KCA,Keluar,2024-12-11 09:16:14
img_ocr/ocr/2024-12-11/B19OM_Masuk_2024-12-11_091748.jpg,B19OM,Masuk,2024-12-11 09:17:48
img_ocr/ocr/2024-12-11/B9849FAP_Keluar_2024-12-11_092054.jpg,B9849FAP,Keluar,2024-12-11 09:20:54
img_ocr/ocr/2024-12-11/B9264UY_Masuk_2024-12-11_092531.jpg,B9264UY,Masuk,2024-12-11 09:25:31
img_ocr/ocr/2024-12-11/F9744FE_Masuk_2024-12-11_092942.jpg,F9744FE,Masuk,2024-12-11 09:29:42
img_ocr/ocr/2024-12-11/B2149OY_Keluar_2024-12-11_093210.jpg,B2149OY,Keluar,2024-12-11 09:32:10
img_ocr/ocr/2024-12-11/B9012UAS_Masuk_2024-12-11_093729.jpg,B9012UAS,Masuk,2024-12-11 09:37:29
img_ocr/ocr/2024-12-11/B9344KCE_Keluar_2024-12-11_093746.jpg,B9344KCE,Keluar,2024-12-11 09:37:46
img_ocr/ocr/2024-12-11/B5466DG_Masuk_2024-12-11_094157.jpg,B5466DG,Masuk,2024-12-11 09:41:57
img_ocr/ocr/2024-12-11/B9346KOQ_Keluar_2024-12-11_101254.jpg,B9346KOQ,Keluar,2024-12-11 10:12:54
img_ocr/ocr/2024-12-11/B9438BOY_Masuk_2024-12-11_102754.jpg,B9438BOY,Masuk,2024-12-11 10:27:54
img_ocr/ocr/2024-12-11/B344KCG_Keluar_2024-12-11_104406.jpg,B344KCG,Keluar,2024-12-11 10:44:06
img_ocr/ocr/2024-12-11/B417FG_Masuk_2024-12-11_110819.jpg,B417FG,Masuk,2024-12-11 11:08:19
img_ocr/ocr/2024-12-11/B175FEU_Masuk_2024-12-11_111100.jpg,B175FEU,Masuk,2024-12-11 11:11:00
img_ocr/ocr/2024-12-11/B9007CQA_Keluar_2024-12-11_111436.jpg,B9007CQA,Keluar,2024-12-11 11:14:36
img_ocr/ocr/2024-12-11/B9297DEK_Keluar_2024-12-11_111606.jpg,B9297DEK,Keluar,2024-12-11 11:16:06
img_ocr/ocr/2024-12-11/B88OH_Masuk_2024-12-11_111824.jpg,B88OH,Masuk,2024-12-11 11:18:24
img_ocr/ocr/2024-12-11/B9188OH_Masuk_2024-12-11_112028.jpg,B9188OH,Masuk,2024-12-11 11:20:28
img_ocr/ocr/2024-12-11/B9247UYT_Masuk_2024-12-11_112136.jpg,B9247UYT,Masuk,2024-12-11 11:21:36
img_ocr/ocr/2024-12-11/B788CRU_Masuk_2024-12-11_112932.jpg,B788CRU,Masuk,2024-12-11 11:29:32
img_ocr/ocr/2024-12-11/B9695KCE_Masuk_2024-12-11_113421.jpg,B9695KCE,Masuk,2024-12-11 11:34:21
img_ocr/ocr/2024-12-11/B399GN_Masuk_2024-12-11_114624.jpg,B399GN,Masuk,2024-12-11 11:46:24
img_ocr/ocr/2024-12-11/B959IQZ_Masuk_2024-12-11_115107.jpg,B959IQZ,Masuk,2024-12-11 11:51:07
img_ocr/ocr/2024-12-11/B9600KDC_Masuk_2024-12-11_122508.jpg,B9600KDC,Masuk,2024-12-11 12:25:08
img_ocr/ocr/2024-12-11/B9265KCF_Masuk_2024-12-11_123927.jpg,B9265KCF,Masuk,2024-12-11 12:39:27
img_ocr/ocr/2024-12-11/B918OFG_Masuk_2024-12-11_124422.jpg,B918OFG,Masuk,2024-12-11 12:44:22
img_ocr/ocr/2024-12-11/B912ONY_Masuk_2024-12-11_125311.jpg,B912ONY,Masuk,2024-12-11 12:53:11
img_ocr/ocr/2024-12-11/B9232IW_Masuk_2024-12-11_125522.jpg,B9232IW,Masuk,2024-12-11 12:55:22
img_ocr/ocr/2024-12-11/B9102CQA_Masuk_2024-12-11_130028.jpg,B9102CQA,Masuk,2024-12-11 13:00:28
img_ocr/ocr/2024-12-11/D8967YD_Masuk_2024-12-11_130608.jpg,D8967YD,Masuk,2024-12-11 13:06:08
img_ocr/ocr/2024-12-11/D8103ZY_Masuk_2024-12-11_133956.jpg,D8103ZY,Masuk,2024-12-11 13:39:56
img_ocr/ocr/2024-12-11/B9556JK_Masuk_2024-12-11_134653.jpg,B9556JK,Masuk,2024-12-11 13:46:53
img_ocr/ocr/2024-12-11/B9401CQA_Masuk_2024-12-11_135925.jpg,B9401CQA,Masuk,2024-12-11 13:59:25
img_ocr/ocr/2024-12-11/B9492KDO_Masuk_2024-12-11_140018.jpg,B9492KDO,Masuk,2024-12-11 14:00:18
img_ocr/ocr/2024-12-11/R9965KCA_Masuk_2024-12-11_141340.jpg,R9965KCA,Masuk,2024-12-11 14:13:40
img_ocr/ocr/2024-12-11/S7653UN_Keluar_2024-12-11_141433.jpg,S7653UN,Keluar,2024-12-11 14:14:33
img_ocr/ocr/2024-12-11/B9635KCA_Masuk_2024-12-11_142558.jpg,B9635KCA,Masuk,2024-12-11 14:25:58
img_ocr/ocr/2024-12-11/B9400KCA_Masuk_2024-12-11_142745.jpg,B9400KCA,Masuk,2024-12-11 14:27:45
img_ocr/ocr/2024-12-11/B9636KCA_Masuk_2024-12-11_142922.jpg,B9636KCA,Masuk,2024-12-11 14:29:22
img_ocr/ocr/2024-12-11/B175FEU_Keluar_2024-12-11_143224.jpg,B175FEU,Keluar,2024-12-11 14:32:24
img_ocr/ocr/2024-12-11/B9054KCF_Masuk_2024-12-11_143723.jpg,B9054KCF,Masuk,2024-12-11 14:37:23
img_ocr/ocr/2024-12-11/B9344KCG_Keluar_2024-12-11_144418.jpg,B9344KCG,Keluar,2024-12-11 14:44:18
img_ocr/ocr/2024-12-11/B9546UEL_Keluar_2024-12-11_144702.jpg,B9546UEL,Keluar,2024-12-11 14:47:02
img_ocr/ocr/2024-12-11/B9788CRU_Keluar_2024-12-11_145041.jpg,B9788CRU,Keluar,2024-12-11 14:50:41
img_ocr/ocr/2024-12-11/B1667KMM_Masuk_2024-12-11_145719.jpg,B1667KMM,Masuk,2024-12-11 14:57:19
img_ocr/ocr/2024-12-11/B9344KCE_Masuk_2024-12-11_145831.jpg,B9344KCE,Masuk,2024-12-11 14:58:31
img_ocr/ocr/2024-12-11/B9300KBI_Masuk_2024-12-11_152155.jpg,B9300KBI,Masuk,2024-12-11 15:21:55
img_ocr/ocr/2024-12-11/B9264KCF_Masuk_2024-12-11_152429.jpg,B9264KCF,Masuk,2024-12-11 15:24:29
img_ocr/ocr/2024-12-11/B53OUG_Keluar_2024-12-11_152554.jpg,B53OUG,Keluar,2024-12-11 15:25:54
img_ocr/ocr/2024-12-11/B530IUG_Keluar_2024-12-11_152625.jpg,B530IUG,Keluar,2024-12-11 15:26:25
img_ocr/ocr/2024-12-11/B9701KCE_Masuk_2024-12-11_153035.jpg,B9701KCE,Masuk,2024-12-11 15:30:35
img_ocr/ocr/2024-12-11/BO3O_Keluar_2024-12-11_153123.jpg,BO3O,Keluar,2024-12-11 15:31:23
img_ocr/ocr/2024-12-11/B399GN_Keluar_2024-12-11_153336.jpg,B399GN,Keluar,2024-12-11 15:33:36
img_ocr/ocr/2024-12-11/B987KDC_Masuk_2024-12-11_154117.jpg,B987KDC,Masuk,2024-12-11 15:41:17
img_ocr/ocr/2024-12-11/B24I_Masuk_2024-12-11_154315.jpg,B24I,Masuk,2024-12-11 15:43:15
img_ocr/ocr/2024-12-11/B24Y_Masuk_2024-12-11_154349.jpg,B24Y,Masuk,2024-12-11 15:43:49
img_ocr/ocr/2024-12-11/B241JYT_Masuk_2024-12-11_154426.jpg,B241JYT,Masuk,2024-12-11 15:44:26
img_ocr/ocr/2024-12-11/B546DG_Keluar_2024-12-11_155109.jpg,B546DG,Keluar,2024-12-11 15:51:09
img_ocr/ocr/2024-12-11/B885JH_Masuk_2024-12-11_155610.jpg,B885JH,Masuk,2024-12-11 15:56:10
img_ocr/ocr/2024-12-11/B9885JH_Masuk_2024-12-11_155638.jpg,B9885JH,Masuk,2024-12-11 15:56:38
img_ocr/ocr/2024-12-11/B112BYW_Masuk_2024-12-11_161227.jpg,B112BYW,Masuk,2024-12-11 16:12:27
img_ocr/ocr/2024-12-11/B9112BYW_Masuk_2024-12-11_161335.jpg,B9112BYW,Masuk,2024-12-11 16:13:35
img_ocr/ocr/2024-12-11/B8462AP_Masuk_2024-12-11_161637.jpg,B8462AP,Masuk,2024-12-11 16:16:37
img_ocr/ocr/2024-12-11/B9443KCA_Masuk_2024-12-11_161742.jpg,B9443KCA,Masuk,2024-12-11 16:17:42
img_ocr/ocr/2024-12-11/B697KCE_Masuk_2024-12-11_161842.jpg,B697KCE,Masuk,2024-12-11 16:18:42
img_ocr/ocr/2024-12-11/B9501KDC_Masuk_2024-12-11_163132.jpg,B9501KDC,Masuk,2024-12-11 16:31:32
img_ocr/ocr/2024-12-11/B19OVY_Keluar_2024-12-11_164334.jpg,B19OVY,Keluar,2024-12-11 16:43:34
img_ocr/ocr/2024-12-11/B243UYT_Masuk_2024-12-11_172324.jpg,B243UYT,Masuk,2024-12-11 17:23:24
img_ocr/ocr/2024-12-11/B9504KDC_Masuk_2024-12-11_175000.jpg,B9504KDC,Masuk,2024-12-11 17:50:00
img_ocr/ocr/2024-12-11/B9511BXR_Masuk_2024-12-11_195706.jpg,B9511BXR,Masuk,2024-12-11 19:57:06
img_ocr/ocr/2024-12-11/B9248UYT_Masuk_2024-12-11_195819.jpg,B9248UYT,Masuk,2024-12-11 19:58:19
img_ocr/ocr/2024-12-11/B9087TEY_Keluar_2024-12-11_200633.jpg,B9087TEY,Keluar,2024-12-11 20:06:33
img_ocr/ocr/2024-12-11/B9247UYT_Keluar_2024-12-11_201958.jpg,B9247UYT,Keluar,2024-12-11 20:19:58
img_ocr/ocr/2024-12-11/B417FG_Keluar_2024-12-11_202248.jpg,B417FG,Keluar,2024-12-11 20:22:48
img_ocr/ocr/2024-12-11/Z9789HE_Masuk_2024-12-11_211933.jpg,Z9789HE,Masuk,2024-12-11 21:19:33
img_ocr/ocr/2024-12-11/B956UT_Masuk_2024-12-11_212409.jpg,B956UT,Masuk,2024-12-11 21:24:09
img_ocr/ocr/2024-12-11/B9249UYT_Masuk_2024-12-11_212443.jpg,B9249UYT,Masuk,2024-12-11 21:24:43
img_ocr/ocr/2024-12-11/F9374FG_Masuk_2024-12-11_215224.jpg,F9374FG,Masuk,2024-12-11 21:52:24
img_ocr/ocr/2024-12-11/B8462AP_Keluar_2024-12-11_225028.jpg,B8462AP,Keluar,2024-12-11 22:50:28
img_ocr/ocr/2024-12-11/D8967YD_Keluar_2024-12-11_231137.jpg,D8967YD,Keluar,2024-12-11 23:11:37
img_ocr/ocr/2024-12-11/B8103ZY_Keluar_2024-12-11_231609.jpg,B8103ZY,Keluar,2024-12-11 23:16:09
img_ocr/ocr/2024-12-11/D9849AF_Keluar_2024-12-11_232355.jpg,D9849AF,Keluar,2024-12-11 23:23:55
img_ocr/ocr/2024-12-11/B24IUY_Keluar_2024-12-11_232612.jpg,B24IUY,Keluar,2024-12-11 23:26:12
img_ocr/ocr/2024-12-11/B264IY_Keluar_2024-12-11_235558.jpg,B264IY,Keluar,2024-12-11 23:55:58
